1.875000000000000000e-01,2.192605644943426690e-01,2.627246362128139445e-01,3.252189344546891903e-01,4.212822272326242623e-01,5.836686390532546120e-01,9.012492563950029734e-01,1.700670515256910598e+00,5.206611570247932974e+00,4.099999999999992610e+02
6.550721377900733389e-01,6.483711020795531743e-01,6.393848461004719708e-01,6.267344552765726773e-01,6.076660695380473598e-01,5.758964152177727946e-01,5.121518346393542087e-01,3.257231135360264540e-01,2.275567057215910904e-01,2.025624608813459737e+00
