1.875000000000000000e-01,2.151479289940828876e-01,2.514863258026159287e-01,3.010380622837370290e-01,3.719008264462809743e-01,4.799123447772097317e-01,6.600000000000001421e-01,1.003780718336484190e+00,1.828125000000000000e+00,5.000000000000000000e+00
7.248289594787983292e-01,7.211104823770864147e-01,7.161973367277174596e-01,7.094397082885334216e-01,6.996330855682673100e-01,6.842828918799412907e-01,6.572133885307879231e-01,5.952419761010562249e-01,4.000897691041684356e-01,2.559405220336386511e-01
