7.777777777777777901e-01,8.784000000000000696e-01,1.003780718336484190e+00,1.163265306122449161e+00,1.371191135734072475e+00,1.650519031141868709e+00,2.039999999999999591e+00,2.609467455621301557e+00,3.495867768595041003e+00,5.000000000000000000e+00
3.804093707112126549e-02,2.640771067444591322e-02,2.352275250296801193e-02,2.306337243604536166e-02,2.361727057251143680e-02,2.490143663216556544e-02,2.697035968581612889e-02,3.006085812934170334e-02,3.463517464354685937e-02,4.158148806505553019e-02
