7.777777777777777901e-01,8.784000000000000696e-01,1.003780718336484190e+00,1.163265306122449161e+00,1.371191135734072475e+00,1.650519031141868709e+00,2.039999999999999591e+00,2.609467455621301557e+00,3.495867768595041003e+00,5.000000000000000000e+00
9.607239782808624229e-01,9.601563743547729679e-01,9.594107753617601153e-01,9.584122608744102267e-01,9.570471666717144110e-01,9.551251429897306133e-01,9.522757316362002733e-01,9.478001248842481408e-01,9.408216688047997822e-01,9.302439423577926192e-01
